state_code,division,year,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12
29,0,2012,12.0,0.28,0.36,0.27,0.39,0.81,0.33,1.95,1.62,1.31,0.29,0.18
29,0,2013,13.0,0.5,0.39,0.22,0.18,0.22,0.64,3.48,2.16,4.19,0.43,0.86
29,0,2014,14.0,0.03,0.17,0.47,0.37,1.06,0.55,3.19,2.16,3.15,0.67,0.63
29,0,2015,15.0,1.41,0.72,0.71,0.74,2.54,1.57,3.7,2.05,1.1,2.89,0.85
29,0,2016,16.0,0.52,0.27,0.08,0.98,0.98,1.05,1.25,3.21,1.83,0.32,1.34
29,0,2017,17.0,1.71,0.61,0.48,0.99,0.73,0.94,2.65,2.98,2.42,1.07,0.11
29,0,2018,18.0,0.16,0.74,0.27,0.15,0.47,0.87,2.43,1.94,1.81,2.75,0.22
29,0,2019,19.0,0.55,0.61,1.03,0.83,1.0,0.86,1.74,1.54,1.5,1.2,1.78
29,0,2020,20.0,0.52,0.81,1.2,0.19,0.2,0.46,2.2,0.71,0.8,0.58,0.28
29,0,2021,21.0,0.48,0.39,0.54,0.37,1.09,1.72,2.92,2.37,1.27,0.57,0.1
29,0,2022,22.0,0.35,0.29,0.5,0.05,0.18,2.45,2.37,3.51,1.06,2.35,0.37
29,0,2023,23.0,0.82,0.5,0.75,0.11,1.45,1.02,0.91,1.69,1.45,0.61,0.56
29,0,2024,24.0,0.74,0.79,0.82,0.32,0.53,1.9,2.23,1.86,0.88,1.32,1.37
29,0,2025,25.0,0.24,0.11,0.29,0.63,1.27,1.98,2.28,1.86,-9.99,-9.99,-9.99
30,0,1895,95.0,3.15,1.76,1.71,2.82,2.73,2.82,3.03,4.35,2.53,1.94,4.23
30,0,1896,96.0,1.88,5.01,5.05,1.23,2.54,3.39,4.51,2.76,4.94,2.6,3.45
30,0,1897,97.0,2.53,1.82,3.42,3.11,4.16,3.81,7.12,3.14,2.22,1.09,5.15
30,0,1898,98.0,4.36,2.98,2.32,2.99,4.33,3.62,3.17,6.45,3.22,5.01,3.79
30,0,1899,99.0,2.44,2.58,4.57,1.56,2.96,2.48,3.89,1.99,4.05,2.4,2.35
30,0,1900,0.0,3.39,3.94,4.37,1.48,2.37,2.92,4.18,3.58,2.47,3.11,5.96
30,0,1901,1.0,2.15,1.26,3.39,5.11,5.16,3.59,4.16,5.03,3.64,2.05,2.86
30,0,1902,2.0,2.1,3.04,3.6,3.15,3.03,5.32,6.6,2.95,3.88,4.09,1.54
30,0,1903,3.0,3.09,3.17,4.72,2.42,0.65,7.11,4.52,5.85,1.57,5.95,2.16
30,0,1904,4.0,3.45,2.33,3.16,3.07,3.43,3.38,4.56,3.89,4.62,3.36,0.93
30,0,1905,5.0,3.19,1.4,2.36,2.48,2.34,6.21,5.25,4.23,4.2,3.39,2.28
30,0,1906,6.0,1.87,1.63,3.43,2.32,4.16,4.56,3.86,3.4,3.01,4.36,2.43
30,0,1907,7.0,3.02,1.41,1.91,3.15,3.28,3.24,3.13,1.45,6.21,4.39,3.68
30,0,1908,8.0,2.54,3.91,2.57,3.12,5.16,2.81,3.93,2.78,1.48,2.13,1.59
30,0,1909,9.0,3.47,4.63,2.83,3.67,3.98,2.94,3.02,2.97,2.91,2.03,2.05
30,0,1910,10.0,4.1,4.43,0.95,3.64,4.27,2.88,2.7,3.26,3.83,2.59,3.17
30,0,1911,11.0,2.38,2.71,2.71,1.71,2.44,4.13,2.69,4.3,3.62,4.0,2.97
30,0,1912,12.0,2.12,2.36,3.3,3.86,4.6,1.28,3.01,4.29,5.23,3.14,3.61
30,0,1913,13.0,4.5,1.96,5.79,3.24,3.14,2.15,2.34,2.53,2.6,5.34,3.36
30,0,1914,14.0,2.55,2.16,3.49,4.64,3.14,3.31,3.2,4.9,1.69,1.99,2.62
30,0,1915,15.0,4.35,3.39,0.69,1.59,2.56,3.4,6.4,5.7,3.23,3.13,2.43
30,0,1916,16.0,2.57,3.46,3.36,3.19,4.44,4.8,3.2,2.27,4.03,2.33,3.08
30,0,1917,17.0,2.8,2.07,2.93,2.29,4.03,6.09,3.7,4.15,2.14,6.79,1.03
30,0,1918,18.0,2.68,2.8,2.52,2.96,4.18,3.74,3.34,3.0,5.71,4.01,2.52
30,0,1919,19.0,1.96,1.72,3.76,3.33,5.25,3.13,4.67,3.77,3.16,4.26,3.34
30,0,1920,20.0,2.33,2.94,2.99,3.95,1.56,3.28,5.12,3.86,4.31,2.39,4.22
30,0,1921,21.0,1.75,2.45,3.65,3.34,2.17,2.74,4.27,3.0,2.74,3.11,5.77
30,0,1922,22.0,2.41,2.61,3.72,3.23,3.28,8.06,2.92,4.97,1.92,2.51,1.67
30,0,1923,23.0,4.21,1.84,2.58,2.7,2.77,3.77,2.73,2.33,3.45,3.28,3.11
30,0,1924,24.0,3.84,2.77,0.98,4.41,4.6,2.76,3.55,3.7,6.67,0.64,2.25
30,0,1925,25.0,3.45,2.65,3.55,2.49,2.81,4.2,4.76,2.64,5.04,4.2,3.65
30,0,1926,26.0,2.28,3.33,2.27,3.01,1.66,3.74,3.19,4.87,4.12,4.95,4.15
30,0,1927,27.0,2.15,2.98,2.03,1.99,4.8,2.11,4.69,4.07,2.0,5.66,7.94
30,0,1928,28.0,2.51,2.6,2.91,3.63,2.41,6.19,4.49,4.48,2.38,2.88,3.07
30,0,1929,29.0,3.44,2.21,3.3,6.37,4.5,3.56,3.2,2.71,3.26,3.86,3.1
30,0,1930,30.0,3.17,1.63,3.76,2.08,3.76,4.28,3.02,2.23,2.84,1.51,2.2
30,0,1931,31.0,2.48,1.78,2.23,3.24,4.71,3.21,5.4,2.97,3.91,2.37,2.36
30,0,1932,32.0,4.35,2.33,4.08,2.54,2.71,3.05,4.85,3.95,1.74,5.92,4.91
30,0,1933,33.0,1.65,2.32,3.9,3.95,3.46,1.98,2.26,6.23,3.84,2.5,2.55
30,0,1934,34.0,2.74,1.52,2.8,3.39,1.9,3.69,2.75,2.56,5.07,2.39,2.92
30,0,1935,35.0,3.79,2.22,2.09,2.82,2.61,4.46,6.76,2.43,3.56,2.88,3.55
30,0,1936,36.0,3.49,2.11,5.72,3.58,2.77,2.32,2.11,4.32,3.09,4.58,2.98
30,0,1937,37.0,4.85,2.41,2.6,3.65,4.06,5.2,3.07,4.87,2.58,4.74,3.2
30,0,1938,38.0,2.91,3.13,2.46,2.73,2.96,3.56,5.1,4.2,7.39,1.29,2.76
30,0,1939,39.0,2.72,3.68,3.17,3.35,1.79,3.15,2.59,2.86,3.16,3.56,1.62
30,0,1940,40.0,1.68,3.15,4.46,3.85,3.89,4.38,3.37,2.4,3.43,2.08,3.78
30,0,1941,41.0,2.09,1.92,2.3,1.57,1.92,3.04,4.76,2.89,2.28,3.82,2.41
30,0,1942,42.0,1.91,2.58,4.33,2.49,4.06,3.02,4.66,3.31,5.06,3.39,3.8
30,0,1943,43.0,2.16,2.23,2.89,3.7,5.81,3.73,3.91,4.01,1.61,5.26,3.47
30,0,1944,44.0,1.6,2.48,3.28,3.93,2.93,4.82,2.76,2.31,4.62,2.49,3.11
30,0,1945,45.0,3.27,2.84,2.82,4.21,5.54,4.04,5.8,2.55,6.61,5.1,5.09
30,0,1946,46.0,1.84,2.71,1.68,1.94,5.3,3.81,3.69,3.49,3.93,3.88,2.45
30,0,1947,47.0,4.12,1.75,3.5,4.04,6.56,4.98,6.13,2.45,2.83,1.26,4.25
30,0,1948,48.0,2.62,2.38,3.57,3.81,4.74,4.32,3.53,3.28,1.19,2.95,4.55
30,0,1949,49.0,3.69,2.44,1.96,3.52,3.25,1.48,3.44,4.29,3.93,1.84,2.77
30,0,1950,50.0,4.12,3.76,3.65,2.2,2.69,3.33,3.84,4.41,3.25,2.61,5.31
30,0,1951,51.0,2.88,4.02,4.46,3.72,2.36,4.36,5.03,2.65,3.52,2.59,4.69
30,0,1952,52.0,3.35,2.53,3.08,3.58,4.74,3.01,4.01,3.48,3.47,2.22,2.87
30,0,1953,53.0,3.52,2.21,4.57,3.62,5.42,2.0,3.16,3.02,3.33,2.43,2.19
30,0,1954,54.0,2.84,3.32,3.65,4.44,3.82,3.95,2.1,4.2,4.12,3.08,4.65
30,0,1955,55.0,1.16,2.88,4.58,2.71,2.4,2.25,2.46,7.12,2.65,8.57,2.94
30,0,1956,56.0,2.0,3.39,4.49,3.77,3.81,2.37,4.15,3.69,4.29,1.78,2.81
30,0,1957,57.0,2.39,1.61,1.75,3.54,3.77,3.74,3.78,1.62,3.23,1.96,3.01
30,0,1958,58.0,4.04,3.13,2.16,3.7,3.21,4.09,4.55,3.18,5.02,4.22,3.31
30,0,1959,59.0,3.89,2.66,2.92,2.81,2.19,3.2,3.05,4.22,2.08,6.8,5.05
30,0,1960,60.0,2.85,4.03,1.74,3.43,4.03,4.27,3.29,2.8,4.21,2.63,1.96
30,0,1961,61.0,1.66,3.37,2.7,5.04,3.51,4.66,3.88,3.78,1.77,2.37,3.18
30,0,1962,62.0,3.02,2.96,1.58,4.27,1.73,2.8,3.29,3.62,3.69,4.0,2.45
30,0,1963,63.0,2.19,1.8,3.06,2.58,3.3,2.44,3.03,4.16,2.18,0.34,5.52
30,0,1964,64.0,3.25,1.6,3.91,3.39,2.68,1.9,2.99,3.56,1.17,1.34,2.38
30,0,1965,65.0,2.82,2.57,1.87,2.86,1.56,2.27,2.53,4.25,3.7,3.58,3.58
30,0,1966,66.0,3.0,2.64,3.06,1.9,2.91,2.87,2.49,3.37,4.4,2.02,3.5
30,0,1967,67.0,1.6,2.0,2.26,3.41,3.78,3.12,4.3,4.89,3.34,3.85,3.93
30,0,1968,68.0,1.99,1.02,3.12,2.69,5.04,4.82,2.12,3.07,3.42,3.5,5.43
30,0,1969,69.0,2.38,1.42,1.7,4.47,3.76,4.6,3.93,2.89,2.35,2.67,4.76
30,0,1970,70.0,1.24,2.62,2.34,3.1,3.33,3.14,3.95,3.67,4.21,3.81,3.8
30,0,1971,71.0,2.05,4.49,3.28,2.04,3.04,2.59,4.63,4.62,3.4,2.14,3.48
30,0,1972,72.0,2.13,3.7,3.67,2.92,4.91,8.58,3.87,3.35,2.61,3.57,6.25
30,0,1973,73.0,2.76,2.19,2.92,4.95,5.16,5.02,2.71,2.69,3.59,2.85,3.26
30,0,1974,74.0,2.78,2.17,3.96,2.99,4.49,3.84,4.33,3.66,4.71,1.6,4.18
30,0,1975,75.0,3.23,3.18,3.04,2.31,3.15,4.37,4.72,4.82,6.42,3.64,3.49
30,0,1976,76.0,4.07,3.12,3.77,3.75,4.95,5.04,4.64,4.65,3.75,6.25,1.61
30,0,1977,77.0,2.02,2.14,4.9,3.59,2.02,3.43,3.67,5.41,7.68,5.06,5.13
30,0,1978,78.0,6.09,1.09,2.66,2.12,3.26,3.53,2.91,3.89,3.55,3.59,1.84
30,0,1979,79.0,6.31,2.15,2.84,3.87,4.01,1.91,2.71,4.58,5.59,3.91,3.95
30,0,1980,80.0,1.27,0.95,4.87,4.06,1.4,4.29,3.62,2.94,3.61,3.81,3.29
30,0,1981,81.0,0.88,4.69,1.13,3.32,3.2,3.86,4.18,3.25,5.56,5.11,2.31
30,0,1982,82.0,3.14,2.6,2.6,2.77,2.89,5.88,2.62,3.01,3.17,1.62,4.64
30,0,1983,83.0,2.47,1.83,3.53,6.42,4.73,3.02,1.93,4.82,2.58,3.36,4.98
30,0,1984,84.0,1.61,3.27,2.73,4.05,7.28,3.19,4.33,4.34,2.84,2.16,2.98
30,0,1985,85.0,1.86,2.21,3.04,1.96,3.08,3.95,3.0,3.22,4.9,3.29,5.9
30,0,1986,86.0,3.06,2.65,2.93,2.57,3.31,5.69,5.57,4.49,3.73,3.38,3.95
30,0,1987,87.0,3.38,0.62,2.2,4.13,1.81,4.46,4.31,3.82,5.75,3.79,3.03
30,0,1988,88.0,1.63,2.9,1.8,2.79,3.16,1.58,5.04,4.47,2.44,3.67,4.6
30,0,1989,89.0,1.63,1.95,3.02,2.26,6.5,5.83,3.17,3.6,5.1,4.24,4.09
30,0,1990,90.0,3.7,3.66,2.44,4.07,6.37,3.29,3.44,5.01,2.96,6.39,3.21
30,0,1991,91.0,2.52,1.62,3.91,3.88,3.21,1.6,3.04,4.15,3.91,2.96,3.11
30,0,1992,92.0,2.08,1.96,3.19,3.39,3.6,2.87,6.49,4.42,4.03,3.11,4.5
30,0,1993,93.0,3.02,2.59,3.82,5.5,1.7,3.93,2.44,2.87,4.91,3.3,4.17
30,0,1994,94.0,3.88,2.0,4.06,3.61,3.35,5.07,3.46,5.5,3.32,1.03,4.19
30,0,1995,95.0,3.09,2.23,1.62,2.3,2.17,1.79,4.08,2.42,3.21,7.51,4.3
30,0,1996,96.0,4.55,2.03,2.07,5.26,4.92,4.81,5.54,2.69,5.25,4.12,4.7
30,0,1997,97.0,2.7,2.52,3.91,2.63,3.22,2.97,3.24,4.1,3.86,2.16,4.61
30,0,1998,98.0,5.24,2.57,3.64,3.12,3.59,6.74,3.94,3.41,2.78,2.84,1.85
30,0,1999,99.0,5.58,1.34,3.94,1.79,2.61,2.19,3.28,2.84,7.09,3.04,3.1
30,0,2000,0.0,3.3,2.88,3.03,5.16,5.8,5.32,4.35,4.16,3.69,2.34,2.74
30,0,2001,1.0,1.61,2.22,4.92,1.18,2.94,4.29,2.4,3.11,4.13,2.36,2.24
30,0,2002,2.0,2.19,2.3,3.32,4.06,5.34,5.44,2.0,2.63,4.6,4.31,3.84
30,0,2003,3.0,2.51,2.52,2.81,2.65,4.83,4.08,4.53,4.6,5.43,5.34,4.3
30,0,2004,4.0,2.24,1.49,2.37,3.8,5.57,2.88,6.08,5.72,5.32,2.26,3.25
30,0,2005,5.0,3.9,2.14,2.66,4.73,1.59,3.62,4.05,4.24,3.88,8.29,4.95
30,0,2006,6.0,4.07,2.02,1.73,3.36,3.73,7.16,5.21,4.26,4.44,6.17,3.44
30,0,2007,7.0,3.97,2.42,3.67,4.92,1.92,2.91,4.71,2.55,3.31,5.01,4.25
30,0,2008,8.0,2.06,5.28,5.15,2.81,2.28,4.38,5.52,4.06,3.39,4.74,2.77
30,0,2009,9.0,2.53,1.68,2.81,2.51,4.64,5.03,5.51,5.05,2.49,4.42,2.06
30,0,2010,10.0,2.41,2.72,3.64,2.09,2.63,5.57,4.02,4.47,3.3,6.91,2.86
30,0,2011,11.0,2.01,3.53,4.51,6.78,6.17,4.25,2.55,7.76,7.12,4.61,2.98
30,0,2012,12.0,3.29,1.27,1.97,2.9,4.12,3.34,3.14,3.19,4.91,4.94,1.18
30,0,2013,13.0,2.12,2.38,1.8,3.1,4.31,7.46,4.62,3.85,3.5,3.21,4.03
30,0,2014,14.0,2.6,2.92,3.05,3.57,4.64,5.11,5.34,3.69,2.12,3.98,2.72
30,0,2015,15.0,2.34,2.0,1.61,3.02,2.75,7.69,3.6,3.07,4.75,3.7,2.05
30,0,2016,16.0,1.73,4.36,2.13,2.56,2.53,2.87,3.4,4.54,2.49,5.43,2.66
30,0,2017,17.0,3.4,3.0,3.44,4.85,5.85,4.85,5.24,3.46,2.42,5.55,2.76
30,0,2018,18.0,3.45,3.18,3.0,3.86,2.76,3.28,4.62,5.37,5.13,4.73,5.94
30,0,2019,19.0,4.43,2.72,1.95,4.35,5.33,5.01,3.67,3.91,2.81,6.6,3.43
30,0,2020,20.0,2.78,3.03,2.89,3.15,3.03,2.38,4.1,4.61,2.58,3.95,2.78
30,0,2021,21.0,2.06,2.34,1.74,3.46,3.04,3.36,8.1,5.33,4.92,6.6,2.67
30,0,2022,22.0,2.06,3.84,3.07,4.65,3.17,3.8,3.28,3.68,5.07,2.39,3.87
30,0,2023,23.0,4.04,2.04,3.21,3.91,2.34,3.98,6.63,5.61,3.16,4.06,2.44
30,0,2024,24.0,4.78,1.21,4.27,4.21,3.52,4.75,4.29,6.21,2.24,1.8,3.38
30,0,2025,25.0,1.7,3.19,2.6,3.47,5.91,4.2,3.22,2.35,-9.99,-9.99,-9.99
31,0,1895,95.0,6.51,2.33,5.69,6.74,4.45,3.37,5.76,5.73,1.37,1.89,2.95
31,0,1896,96.0,2.72,5.31,2.82,2.28,4.62,4.92,8.1,2.53,5.43,1.74,4.7
31,0,1897,97.0,2.24,5.84,5.46,3.43,3.94,3.98,6.0,3.31,1.44,3.45,2.76
31,0,1898,98.0,2.68,0.93,4.13,3.59,4.19,3.98,7.18,7.29,4.51,5.22,3.48
31,0,1899,99.0,3.8,7.78,7.12,4.0,3.59,4.32,6.3,4.51,3.05,4.43,1.54
31,0,1900,0.0,3.54,5.6,4.48,4.78,2.72,5.77,3.96,3.56,2.38,3.01,4.17
31,0,1901,1.0,3.1,2.05,4.77,5.89,8.16,5.11,6.39,11.72,6.03,1.62,1.38
31,0,1902,2.0,2.66,6.11,3.75,2.35,2.55,4.44,2.84,4.29,4.52,3.91,3.99
31,0,1903,3.0,3.66,6.68,7.28,4.72,2.23,5.95,4.02,5.71,2.26,3.51,1.78
31,0,1904,4.0,2.92,3.97,4.25,1.45,3.27,4.35,5.96,6.59,3.74,1.62,3.46
31,0,1905,5.0,2.99,5.64,2.5,4.44,6.71,3.26,8.18,6.36,2.76,2.58,0.85
31,0,1906,6.0,5.55,3.48,5.61,1.62,3.04,6.9,9.34,9.3,3.7,4.26,1.64
31,0,1907,7.0,0.82,3.6,2.87,4.28,4.6,7.23,5.07,4.41,4.93,0.99,4.83
31,0,1908,8.0,4.52,4.9,5.08,3.09,4.19,4.9,8.97,10.12,2.76,5.5,1.77
31,0,1909,9.0,2.01,4.19,3.27,4.11,5.57,8.18,5.75,6.33,2.97,1.97,0.77
31,0,1910,10.0,3.33,4.26,1.67,3.39,5.22,7.56,5.49,7.42,3.23,3.54,0.83
31,0,1911,11.0,3.02,2.07,3.72,3.69,1.25,3.0,3.57,5.9,3.65,4.48,4.07
31,0,1912,12.0,3.82,4.12,6.81,3.86,4.6,5.87,4.27,3.08,4.95,1.42,2.54
31,0,1913,13.0,4.3,3.31,6.56,2.15,4.34,5.16,5.36,4.68,5.82,4.6,1.75
31,0,1914,14.0,2.65,4.45,3.19,3.29,1.49,3.35,4.98,4.92,3.72,4.22,3.52
31,0,1915,15.0,6.19,3.36,2.64,1.99,5.83,4.09,4.57,6.41,3.42,3.97,2.24
31,0,1916,16.0,2.87,4.08,2.4,2.37,5.04,6.23,9.59,4.9,2.61,3.15,1.41
31,0,1917,17.0,4.06,3.2,6.23,3.42,3.07,6.8,8.03,3.45,7.52,2.7,0.97
31,0,1918,18.0,4.59,1.41,2.22,6.51,3.94,3.53,5.62,3.9,4.46,4.08,2.43
31,0,1919,19.0,4.61,3.84,3.72,2.76,5.37,4.69,9.0,4.06,1.27,3.88,1.1
31,0,1920,20.0,2.89,4.75,5.1,5.47,1.68,4.9,6.29,7.71,4.89,0.95,4.89
31,0,1921,21.0,4.01,4.31,3.09,3.92,4.7,2.94,5.49,3.15,2.69,2.37,3.14
31,0,1922,22.0,4.61,6.02,6.79,3.69,5.15,6.63,7.35,5.48,1.29,4.84,0.66
31,0,1923,23.0,3.71,3.36,5.29,4.3,3.95,2.06,5.76,4.54,3.72,1.77,3.0
31,0,1924,24.0,4.45,4.49,2.62,4.15,5.74,5.24,6.19,3.75,10.96,1.1,1.44
31,0,1925,25.0,6.21,2.1,2.51,2.44,3.05,4.3,3.18,2.81,2.16,3.51,3.27
31,0,1926,26.0,4.97,4.09,4.22,2.52,1.55,3.83,5.36,4.2,1.67,1.77,4.03
31,0,1927,27.0,1.23,4.04,3.35,2.79,2.52,5.11,5.62,5.64,2.06,4.13,2.47
31,0,1928,28.0,1.45,3.96,3.45,5.83,4.95,5.73,5.44,8.0,11.5,2.38,1.47
31,0,1929,29.0,3.65,6.31,5.87,3.09,6.52,6.14,5.41,4.18,5.14,7.96,4.45
31,0,1930,30.0,3.92,1.35,2.7,2.06,3.03,4.71,4.05,2.68,3.52,2.25,3.22
31,0,1931,31.0,2.18,1.67,3.41,4.15,5.0,2.68,6.12,8.1,1.83,1.01,0.75
31,0,1932,32.0,4.68,3.01,4.21,2.2,3.82,4.64,2.73,3.85,3.15,7.15,5.17
31,0,1933,33.0,2.89,4.16,2.56,3.54,4.48,2.33,5.54,5.81,2.8,1.09,1.01
31,0,1934,34.0,1.99,3.99,5.69,3.39,4.64,4.53,7.02,5.54,6.04,2.12,4.91
31,0,1935,35.0,3.84,2.75,4.85,4.07,3.44,2.18,7.4,4.74,5.47,1.49,3.78
31,0,1936,36.0,7.63,4.68,5.88,5.44,0.86,4.85,7.09,4.52,4.55,6.05,2.32
31,0,1937,37.0,7.79,3.98,2.01,5.84,2.09,4.31,6.19,7.14,2.42,4.74,3.06
31,0,1938,38.0,2.84,1.37,2.94,4.85,4.76,6.44,7.74,2.72,6.06,1.47,3.76
31,0,1939,39.0,3.72,7.53,3.84,3.55,2.93,4.64,7.92,7.43,1.48,2.39,2.05
31,0,1940,40.0,3.0,3.39,3.08,3.21,3.87,3.48,4.19,9.64,1.61,1.22,4.2
31,0,1941,41.0,1.96,1.94,4.06,3.32,1.09,5.36,8.39,3.93,1.61,1.75,1.17
31,0,1942,42.0,2.34,3.32,5.52,1.05,4.88,4.59,5.33,7.34,4.76,4.92,1.69
31,0,1943,43.0,4.36,1.86,5.19,3.19,3.72,4.91,8.21,3.11,2.56,0.98,1.56
31,0,1944,44.0,3.77,6.25,7.06,4.36,2.83,2.19,6.63,4.3,6.6,2.9,3.39
31,0,1945,45.0,2.14,4.91,2.14,3.16,3.34,4.13,8.38,5.21,9.29,2.29,2.91
31,0,1946,46.0,4.19,3.69,3.03,3.84,5.56,3.78,7.99,4.59,4.27,3.46,2.89
31,0,1947,47.0,5.74,1.15,3.64,3.53,2.78,4.43,5.26,5.27,6.03,4.89,6.57
31,0,1948,48.0,4.36,4.86,4.98,2.94,4.88,3.61,4.75,4.56,4.31,3.0,8.62
31,0,1949,49.0,2.73,3.68,2.93,4.42,4.75,5.73,6.38,9.02,4.07,3.82,2.91
31,0,1950,50.0,2.82,1.91,3.84,1.43,5.66,5.09,8.72,3.26,4.25,3.46,1.5
31,0,1951,51.0,1.57,2.1,4.12,3.83,1.61,5.73,5.28,3.71,2.83,1.75,3.69
31,0,1952,52.0,3.6,4.37,6.74,3.0,3.48,3.07,4.21,8.24,3.61,1.21,4.13
31,0,1953,53.0,3.78,5.11,4.45,2.75,3.3,5.65,2.84,4.21,5.07,0.51,2.39
31,0,1954,54.0,6.25,2.16,4.93,2.98,4.06,2.22,4.02,4.03,1.53,3.78,2.82
31,0,1955,55.0,2.66,3.42,3.52,3.68,3.81,3.69,5.74,9.25,7.31,2.66,2.39
31,0,1956,56.0,1.79,5.87,3.51,4.03,3.4,3.44,6.39,4.07,5.9,4.7,1.67
31,0,1957,57.0,3.47,5.06,3.75,3.36,3.95,6.06,2.58,4.28,7.56,2.65,7.04
31,0,1958,58.0,4.05,3.91,4.03,5.63,4.86,4.35,5.0,6.01,2.27,4.19,1.71
31,0,1959,59.0,2.62,3.67,4.92,5.65,3.25,3.0,9.14,4.51,5.36,7.02,2.64
31,0,1960,60.0,4.94,5.95,4.53,3.17,4.06,3.66,6.98,5.23,5.26,2.9,1.48
31,0,1961,61.0,2.7,5.56,4.31,4.67,4.56,7.03,4.32,6.66,1.93,1.65,2.82
31,0,1962,62.0,5.78,3.82,4.51,4.19,2.49,7.91,5.11,3.66,4.91,1.77,5.79
31,0,1963,63.0,4.0,3.23,4.94,2.5,4.02,3.56,4.5,3.4,4.63,0.74,5.39
31,0,1964,64.0,5.41,5.32,4.05,4.4,1.97,3.54,6.44,6.84,5.07,8.03,2.12
31,0,1965,65.0,2.15,4.24,5.54,3.03,2.94,6.77,8.0,3.96,2.64,2.76,1.66
31,0,1966,66.0,5.23,5.19,3.01,2.65,5.66,3.45,3.87,6.32,4.5,2.74,2.06
31,0,1967,67.0,3.1,4.06,1.71,2.14,4.26,3.71,6.64,8.14,3.71,1.8,2.62
31,0,1968,68.0,4.3,0.87,3.96,3.17,3.8,3.63,5.76,2.73,1.63,5.12,3.93
31,0,1969,69.0,2.75,4.02,4.66,3.77,3.27,6.28,5.56,5.93,4.46,2.26,3.02
31,0,1970,70.0,2.33,3.66,3.95,3.36,2.77,3.36,6.05,6.29,2.38,4.65,2.37
31,0,1971,71.0,4.27,4.98,4.95,3.12,5.26,3.56,6.25,6.02,4.48,8.73,2.52
31,0,1972,72.0,4.27,4.36,3.47,2.49,6.19,5.15,5.49,3.2,4.53,3.75,5.53
31,0,1973,73.0,3.81,4.68,5.65,5.56,4.87,5.72,4.19,4.78,2.48,1.86,1.64
31,0,1974,74.0,4.58,4.24,4.15,3.6,6.38,4.2,4.07,7.75,4.81,1.45,2.49
31,0,1975,75.0,5.61,4.48,7.16,2.49,5.69,3.29,8.2,2.55,7.89,3.19,2.73
31,0,1976,76.0,3.71,1.73,3.33,0.73,6.04,5.99,3.5,3.72,4.25,5.63,2.64
31,0,1977,77.0,3.03,1.73,5.97,2.78,4.01,3.66,2.52,4.97,5.49,5.68,5.0
31,0,1978,78.0,7.18,1.0,4.97,4.63,4.65,4.11,5.15,5.39,1.8,1.25,3.98
31,0,1979,79.0,6.22,5.13,4.64,4.7,5.83,4.88,4.8,3.24,10.04,2.2,5.47
31,0,1980,80.0,4.53,1.71,7.3,3.42,4.06,3.73,3.9,2.37,4.53,3.84,2.73
31,0,1981,81.0,1.05,3.47,2.61,1.49,4.88,4.06,5.44,6.18,2.75,2.87,1.03
31,0,1982,82.0,5.55,5.79,2.67,3.76,3.79,6.26,5.3,3.65,3.26,4.07,3.29
31,0,1983,83.0,3.04,6.03,7.19,5.27,3.68,4.06,2.26,2.84,3.42,3.73,4.5
31,0,1984,84.0,3.33,5.79,5.65,4.42,6.75,2.99,8.69,3.53,4.0,1.83,2.07
31,0,1985,85.0,3.82,4.82,1.52,1.46,3.34,3.83,7.22,6.32,2.22,4.24,6.95
31,0,1986,86.0,1.71,2.01,2.69,0.98,3.04,2.55,4.24,8.45,1.68,3.1,3.96
31,0,1987,87.0,6.26,4.3,4.51,4.78,2.15,4.2,3.3,4.24,6.29,1.16,3.5
31,0,1988,88.0,3.59,2.09,2.37,3.51,3.67,3.31,4.29,5.08,4.08,3.06,3.8
31,0,1989,89.0,2.48,4.91,5.97,5.0,5.08,7.11,6.72,5.1,6.17,4.71,3.39
31,0,1990,90.0,3.83,4.43,4.8,2.75,6.47,1.41,3.83,5.81,1.31,8.26,2.19
31,0,1991,91.0,5.15,1.95,6.24,4.16,3.14,3.96,7.06,5.76,3.06,1.66,2.12
31,0,1992,92.0,3.9,2.95,3.76,3.33,4.35,5.8,3.42,8.03,3.06,4.09,6.35
31,0,1993,93.0,5.81,2.82,6.72,4.38,2.97,2.5,3.73,3.03,3.88,3.64,2.9
31,0,1994,94.0,5.06,3.5,6.96,2.17,2.73,5.23,6.01,5.59,3.61,3.85,3.01
31,0,1995,95.0,5.4,4.94,3.32,1.07,4.02,9.74,4.29,5.13,3.31,7.07,4.18
31,0,1996,96.0,5.26,2.79,4.57,3.26,3.73,4.03,6.7,5.85,9.14,3.97,3.54
31,0,1997,97.0,3.63,3.77,4.3,4.86,2.15,3.91,5.78,1.9,5.0,3.09,3.77
31,0,1998,98.0,7.68,6.56,5.13,5.6,4.58,3.58,4.02,5.03,3.22,1.76,2.1
31,0,1999,99.0,5.73,2.56,3.09,3.68,2.78,3.8,4.35,4.22,13.22,4.77,2.37
31,0,2000,0.0,4.92,2.01,3.36,4.97,2.7,4.49,5.23,5.18,6.36,0.08,3.14
31,0,2001,1.0,2.02,2.76,5.25,1.68,3.27,5.94,5.35,4.19,2.99,1.21,1.15
31,0,2002,2.0,4.97,1.64,4.64,1.88,2.79,2.97,4.48,4.97,4.65,5.46,4.51
